startLocation,stopLocation,firstTimestampUTC,bookingStartTimestampUTC,bookingStopTimestampUTC,bookingType,model,idleDuration
"[45.47886166666667,9.235464166666667,null],""[45.48592111111111,9.240683888888888,null]"",2018-07-09 15:37:32.377,2018-07-09 15:39:46.997,2018-07-09 15:44:25.471,FASTLANE,MODEL_I3,3687319"
"[45.47680722222222,9.20502638888889,null],""[45.49886472222222,9.181463055555556,null]"",2018-07-09 15:25:36.181,2018-07-09 15:32:10.908,2018-07-09 15:53:02.474,FASTLANE,MODEL_I3,79435865"
"[45.48231555555556,9.214799722222223,null],""[45.47886111111111,9.235464166666667,null]"",2018-07-09 15:20:26.881,2018-07-09 15:23:51.302,2018-07-09 15:35:27.747,FASTLANE,MODEL_I3,259250"
"[45.50057777777778,9.146928055555556,null],""[45.48940888888889,9.192965555555556,null]"",2018-07-09 15:17:28.824,2018-07-10 09:06:48.993,2018-07-10 09:32:21.075,CLASSIC,MODEL_I3,22502468"
"[45.50278333333333,9.169747222222222,null],""[45.48518,9.194544722222222,null]"",2018-07-09 15:12:27.148,2018-07-10 11:59:11.684,2018-07-10 12:19:06.886,CLASSIC,MODEL_I3,null"
"[45.47495222222222,9.213944722222223,null],""[45.47459861111111,9.211552222222222,null]"",2018-07-09 15:12:26.072,2018-07-09 15:13:45.093,2018-07-09 16:15:16.975,FASTLANE,MODEL_I3,1831410"
"[45.45064555555555,9.153056944444444,null],""[45.490385,9.165454444444444,null]"",2018-07-09 15:08:10.248,2018-07-09 15:09:44.852,2018-07-09 15:34:34.068,FASTLANE,MODEL_I3,624563"
"[45.48395722222222,9.216395277777778,null],""[45.47680722222222,9.20502638888889,null]"",2018-07-09 14:58:22.439,2018-07-09 15:11:02.645,2018-07-09 15:22:15.518,FASTLANE,MODEL_I3,595390"
"[45.50046388888889,9.1471725,null],""[45.50057777777778,9.146928333333333,null]"",2018-07-09 14:43:51.327,2018-07-09 14:46:45.48,2018-07-09 15:17:23.327,FASTLANE,MODEL_I3,64165666"
"[45.462075,9.23023,null],""[45.47587222222222,9.166663055555556,null]"",2018-07-09 14:40:27.443,2018-07-09 14:44:29.903,2018-07-09 15:15:12.683,FASTLANE,MODEL_I3,null"
"[45.4592525,9.192853611111111,null],""[45.45905527777778,9.19248638888889,null]"",2018-07-09 14:34:02.063,2018-07-09 14:44:29.807,2018-07-09 16:25:43.772,FASTLANE,MODEL_I3,853929"
"[45.43861972222222,9.241246944444445,null],""[45.50278333333333,9.169746944444444,null]"",2018-07-09 14:22:32.113,2018-07-09 14:23:04.616,2018-07-09 15:12:24.049,FASTLANE,MODEL_I3,74807635"
"[45.47396888888889,9.214772222222223,null],""[45.46207972222222,9.230210555555555,null]"",2018-07-09 14:19:44.312,2018-07-09 14:25:11.916,2018-07-09 14:34:55.988,FASTLANE,MODEL_I3,573915"
"[45.44136805555556,9.173808055555556,null],""[45.447921666666666,9.209436666666667,null]"",2018-07-09 14:14:28.528,2018-07-10 07:20:34.324,2018-07-10 07:38:40.774,CLASSIC,MODEL_I3,null"
"[45.49346388888889,9.208195555555555,null],""[45.45064583333333,9.153057222222222,null]"",2018-07-09 14:11:16.379,2018-07-09 14:18:51.84,2018-07-09 15:00:17.731,FASTLANE,MODEL_I3,567121"
"[45.4623725,9.228581944444445,null],""[45.46333527777778,9.177472222222223,null]"",2018-07-09 13:54:32.419,2018-07-10 05:36:28.267,2018-07-10 06:39:27.599,CLASSIC,MODEL_I3,4358170"
"[45.481053055555556,9.24024388888889,null],""[45.48710666666667,9.241396666666667,null]"",2018-07-09 13:43:43.12,2018-07-09 13:46:45.877,2018-07-09 13:52:01.857,FASTLANE,MODEL_I3,9581457"
"[45.5039025,9.164214166666667,null],""[45.50772027777778,9.200165,null]"",2018-07-09 13:38:01.606,2018-07-09 13:46:09.882,2018-07-09 14:00:45.046,FASTLANE,MODEL_I3,null"
